3.294480000070194365e+05 2.991444939934419817e+05 2.282961700208177790e+05 2.478223753848020569e+05 2.628353456697314396e+05 2.868698506587470765e+05 3.259348754109343281e+05 3.956999384157266468e+05 5.355292321608930361e+05 9.447367721795113757e+05
3.418936000064005610e+06 2.886808018435417674e+06 1.754141538501559757e+06 1.537267732947432902e+06 1.497430795883577783e+06 1.465652741581629962e+06 1.447131488428945653e+06 1.458635846212635282e+06 1.553122732387379277e+06 2.113978758115448989e+06
3.540210000039746519e+05 3.462169233323293738e+05 3.606434756189698819e+05 4.385686945132111432e+05 4.787683620466861175e+05 5.436288426971520530e+05 6.525023493574087042e+05 8.483665101798209362e+05 1.259817684319630731e+06 2.287986537084364332e+06
3.429120000020681182e+05 3.002940590570658678e+05 1.796892730093940336e+05 1.757649172195827414e+05 1.790802910021166608e+05 1.877691469595151430e+05 2.038959271755001973e+05 2.382846980987829738e+05 3.217666222757080104e+05 6.548708983772277134e+05
8.560500000175164314e+04 9.022363443525737966e+04 1.381415580949002469e+05 1.893214478080695262e+05 2.159578773715835705e+05 2.578503958175165753e+05 3.196733069793196628e+05 4.228465856432641740e+05 6.057868606014697580e+05 9.698806146759114927e+05
6.596100000114848081e+04 6.153437716313145938e+04 5.534588719152580597e+04 6.783864652225616737e+04 7.390696584307240846e+04 8.200200790150194371e+04 9.565789793766240473e+04 1.152525562839515915e+05 1.511182608330397052e+05 2.340676305355461373e+05
4.301000000105109939e+04 3.988464081385300233e+04 3.881555186597118882e+04 4.077367306489459588e+04 4.266886898682598985e+04 4.711787822595241596e+04 5.534235400518243841e+04 6.854636405578495760e+04 9.461315293683475466e+04 1.578039254505739373e+05
2.156380000030087540e+05 1.363843185271996481e+05 3.266083442656695843e+04 8.853149625389392895e+03 5.045310673953616060e+03 3.068990300571938860e+03 2.413938847428682493e+03 8.656797907020503771e+03 3.332281086948973825e+04 1.490472582956042897e+05
7.136250000028031645e+05 6.331026362463341793e+05 4.727883505140125635e+05 5.356887930217594840e+05 5.742182777596232481e+05 6.274495995473993244e+05 7.105487317992817843e+05 8.492101534957271069e+05 1.122336071865742328e+06 2.193878601323404349e+06
2.255400000012655510e+05 2.197241944221276208e+05 2.097464191161436029e+05 2.360639270065726596e+05 2.525932130682143907e+05 2.791275786169328494e+05 3.290093487813381944e+05 4.294409949882255169e+05 6.673387048335720319e+05 1.381305345834728563e+06
3.278760000017990824e+05 2.757841093252620194e+05 2.018824584928536206e+05 2.260338509336242860e+05 2.446488991511182685e+05 2.739613992112370906e+05 3.240349285997845000e+05 4.151862574680144899e+05 6.041216481187215541e+05 1.183858561764715239e+06
2.940200000027500937e+04 3.346390123651285830e+04 5.278669389419663639e+04 6.732824350481659349e+04 7.494385442676168168e+04 8.680694352665804035e+04 1.072461622761828912e+05 1.400579223050271103e+05 1.982385276508162788e+05 3.064861797923597042e+05
5.460400000082764018e+04 5.278968792634876445e+04 5.781308360791008454e+04 7.018041451421513921e+04 7.699554125541122630e+04 8.606950703648521448e+04 9.952334950774628669e+04 1.211739428980337689e+05 1.594762128576164250e+05 2.384648188959703548e+05
6.997020000054092379e+05 5.084765978920655907e+05 7.337400655347580323e+04 -2.208300118635402760e+04 -4.342649487970001064e+04 -6.272553076135605806e+04 -7.789259147371444851e+04 -7.902013807380251819e+04 -3.927740995864488650e+04 2.838109995836274466e+05
7.064070000046076020e+05 6.699135949619301828e+05 5.732353521474370500e+05 6.410842669370281510e+05 6.776303933705592062e+05 7.428848088876986876e+05 8.677204595337838400e+05 1.129856806721198838e+06 1.764135374716298189e+06 3.720356021026315168e+06
9.937200000378926052e+04 9.775374944509306806e+04 1.162779457624218630e+05 1.487277183366528479e+05 1.643791668464737013e+05 1.882769877116999414e+05 2.230599147604596219e+05 2.843997269769134000e+05 3.909498282223412534e+05 6.154341623293784214e+05
