Name,E ON,DEUTSCHE BANK,BMW,BEIERSDORF,CONTINENTAL,HEIDELBERGCEMENT,HENKEL PREF.,LINDE,RWE,SIEMENS,THYSSENKRUPP,VOLKSWAGEN PREF.,DEUTSCHE LUFTHANSA,ALLIANZ,MUENCHENER RUCK.,BASF,BAYER,COMMERZBANK,K + S,MAN,TUI,GEA GROUP
2014-10-01,3659.2,826.43,15094.87,8109.49,6260.88,1064.71,2047.46,6829.52,2830.8,3584.24,2523.08,1543.2,1174.3,3985.22,11397.88,10082.82,9208.11,75.87,6444.98,5206.48,1429.64,304.24
2014-10-02,3586.14,807.44,15014.13,8032.88,6238.97,1061.03,2031.75,6763.61,2731.2,3540.26,2439.7,1524.44,1156.26,3946.4,11174.55,9988.23,9003.63,73.15,6216.8,5218.03,1451.28,296.69
2014-10-03,3586.14,807.44,15014.13,8032.88,6238.97,1061.03,2031.75,6763.61,2731.2,3540.26,2439.7,1524.44,1156.26,3946.4,11174.55,9988.23,9003.63,73.15,6216.8,5218.03,1451.28,296.69
2014-10-06,3578.22,812.08,14657.55,8033.38,6213.7,1070.43,2049.29,6831.8,2746.04,3439.71,2445.31,1508.09,1160.7,3942.85,11153.55,9956.23,9013.98,73.54,6353.7,5255.71,1468.07,295.89
2014-10-07,3520.49,792.99,14733.45,7968.27,6253.71,1074.28,2034.3,6936.76,2674.57,3391.5,2378.13,1512.42,1114.87,3928.73,11057.82,9822.54,8801.65,71.5,6166.16,5252.84,1437.6,295.97
2014-10-08,3542.46,788.12,14596.51,7996.86,5990.43,1066.71,2052.02,6858.81,2667.1,3342.51,2374.27,1497.51,1089.21,3913.23,11210.23,9739.75,8759.33,70.85,6047.5,5211.23,1387.11,291.71
2014-10-09,3429.05,767.54,14651.46,7975.57,5994.64,1060.5,2040.63,6884.55,2612.13,3320.24,2330.52,1485.97,1066.05,3875.39,11012.45,9653.28,8696.82,69.39,5829.63,5242.76,1331.65,285.39
2014-10-10,3388.18,761.23,14289.51,7951.07,5840.88,1022.19,2021.69,6803.09,2566.66,3227.74,2279.55,1461.92,1052.45,3856.5,10939.47,9504.64,8598.58,69.97,5803.72,5225.47,1296.82,283.88
2014-10-13,3414.74,752.25,14270.36,7843.51,5927.23,1036.5,2017.02,6761.84,2524.61,3268.21,2288.9,1476.35,1068.47,3859.1,11012.38,9718.42,8600.84,71.07,5761.91,5229.81,1253.55,294.06
2014-10-14,3371.83,749.74,14266.95,7695.36,6076.07,1050.4,1973.97,6835.9,2522.86,3267.05,2276.43,1499.43,1085.83,3848.27,10905.55,9587.85,8572.63,70.82,5832.57,5272.12,1278.79,293.8
2014-10-15,3229.55,708.88,13714,7649.07,5870.03,1015.65,1924.97,6637.38,2374.83,3146.81,2149.93,1438.4,1063.64,3707.79,10524.52,9313.34,8201.55,67.76,5724.22,5303.23,1212.51,280.95
2014-10-16,3216.77,704.4,14029.77,7630.5,6133.66,1015.24,1919.34,6621.27,2365.7,3194.21,2212.62,1481.16,1104.64,3705.53,10538.91,9550.87,8513.2,66.9,5759.85,5232.91,1232.41,290.11
2014-10-17,3316.14,718.31,14356.46,7724.94,6396.95,1059.25,1964.54,6722.22,2439.02,3242,2254.99,1544.21,1120.56,3786.17,10813.86,9826.8,8708.42,69.64,5944.45,5288.76,1264.86,299.17
2014-10-20,3267.1,723.54,14048.03,7716.27,6234.76,1065.12,1972.37,6644.68,2401.76,3206.54,2219.72,1510.49,1130.11,3769.01,10605.65,9690.26,8550.76,70.3,5814.61,5285.48,1298.07,295.71
2014-10-21,3321.51,744.78,14590.6,7749.32,6403.27,1092.29,1990.73,6825.77,2429.52,3303.63,2303.1,1531.65,1165.91,3819,10841.83,9934.89,8697.32,73.41,6064.88,5286.77,1375.3,301.98
2014-10-22,3326.36,739.09,14648.42,7828.78,6415.91,1094.62,1987.05,6772.47,2484.03,3278.61,2308.46,1535.98,1165.33,3824.87,10833.75,9942.01,8754.24,73.8,6076.06,5304.41,1368.08,308.33
2014-10-23,3384.34,755.1,14952.91,7839.3,6430.65,1090.02,1984.27,6882.41,2519.63,3349.18,2376.14,1551.37,1186.94,3876.49,11072.94,10111.27,8918.58,75.61,6198.25,5309.91,1389.85,310.55
2014-10-24,3361.61,753.75,14692.99,7768.13,6365.35,1085.79,1984.16,6833.48,2499.34,3331.8,2348.97,1544.66,1179.9,3866.26,11055.39,9814,8833.7,76.29,6157.03,5301.71,1388.48,309.04
2014-10-27,3333,738.79,14553.55,7759.22,6335.86,1072.74,1984.9,6890.62,2459.4,3304.82,2334.89,1522.52,1170.34,3843.19,11001.43,9519.58,8784.46,76.36,6174.11,5310.68,1410.86,304.7
2014-10-28,3397.37,760.06,14800.4,7861.95,6403.27,1099.46,2034.93,7005.17,2539.27,3351.84,2360.56,1549.45,1194.27,3884.58,11177.63,9742.74,8964.15,77.92,6218.27,5298.43,1470.68,312.64
2014-10-29,3380.77,736.7,14778.92,7914.93,6430.65,1091.7,2042.54,7066.82,2536.23,3365.72,2353.33,1557.14,1187.23,3877.93,11195.99,9749.99,8955.14,75.03,6462.64,5335.23,1517.07,316.51
2014-10-30,3410.65,730.42,14914.25,7921.36,6497,1092.9,2027.52,6902.9,2550.99,3378.05,2336.26,1601.38,1121.82,3889.13,11271.97,9782.71,9182.07,76.26,6497.39,5301.36,1539.82,322.26
2014-10-31,3504.91,745.37,15302.7,7978.18,6605.48,1110.85,2070.3,6730.94,2609.83,3464.76,2386.73,1636.87,1142.17,3965.04,11486.94,9983.68,9428.79,77.81,6541.55,5347.3,1511.72,324.96
2014-11-03,3461.23,744.84,15356.4,7876.31,6618.11,1118.13,2061.51,6657.42,2569.25,3445.49,2405.3,1639.86,1146.03,3965.1,11452.95,9873.74,9381.21,79.21,6486.2,5312.02,1559.6,323.64
2014-11-04,3421.64,734.25,14956.49,7829.4,6645.5,1101.35,2052.6,6587.96,2554.49,3393.85,2359.56,1625.33,1163.01,3945.65,11380.41,9775.31,9352,77.29,6465.59,5336.4,1541.94,322.47
2014-11-05,3471.71,740.44,14980.66,7854.28,6630.75,1119.32,2095.86,6666.5,2647.09,3422.37,2345.98,1637.93,1200.54,3976.08,11536.93,9939.02,9464.59,77.83,6561.57,5397.52,1562.58,323.8
2014-11-06,3487.8,740.5,15126.2,8437.37,6664.45,1179.5,2114.95,6683.84,2616.28,3457.06,2390.35,1668.71,1236.04,3975.77,11426.88,10098.46,9552.31,78.97,6648.72,5420.43,1559.85,323.6
2014-11-07,3427.77,726.59,14950.23,8324.86,6599.7,1177.09,2104.16,6635.56,2563.9,3396.12,2395.21,1647.55,1229,4119.89,11324.76,9998.9,9339.73,77.69,6592.2,5381.05,1551.89,320.39
2014-11-10,3446.93,722.73,15030.78,8361.74,6643.39,1182.96,2084.8,6687.86,2595.26,3417.9,2398.82,1656.11,1252.73,4155.89,11364.85,10033.04,9356.51,76.18,6677.28,5379.88,1584.34,324.35
2014-11-11,3458.17,723.54,15013.96,8310.25,6601.56,1182.49,2189.8,6698.17,2619.23,3426.61,2387.48,1644.66,1262.86,4164.08,11491.12,9994.21,9334.47,75.78,6629.29,5385.27,1598.27,324.53
2014-11-12,3349.86,710.68,14857.68,8381.17,6436.97,1154.89,2163.54,6692.56,2541.76,3403.1,2375.02,1632.64,1250.23,4109.04,11343.11,9849.56,9175.89,74.06,6566.29,5397.75,1575.52,321.05
2014-11-13,3326.36,710.41,14820.09,8376.22,6424.33,1156.56,2181.66,6722.68,2483.75,3388.84,2377.01,1622.54,1254.18,4105.8,11350.09,9821.11,9220.96,73.5,6686.7,5346.6,1588.57,321.49
2014-11-14,3282.17,716.06,14839.6,8408.65,6523.88,1169.95,2181.61,6683.48,2437.36,3406.95,2369.78,1636,1270.58,4107.75,11405.59,9858.8,9160.46,73.86,6588.66,5362.59,1581.86,322.3
2014-11-17,3307.46,726.56,14969.02,8414.71,6493.84,1165.83,2178.9,6708.58,2441.51,3430.04,2417.89,1649.47,1268.65,4162.51,11452.95,9913.42,9281.06,75.85,6654.91,5340.8,1605.11,322.74
2014-11-18,3362.38,730.72,15176.32,8488.11,6567.56,1192.69,2179.82,6850.6,2471.67,3509.86,2486.32,1678.81,1275.21,4176.32,11554.55,10190.91,9452.16,75.79,6944.91,5359.08,1595.41,326.94
2014-11-19,3354.97,732.81,15200.3,8446.15,6544.39,1181.67,2197.5,6796.75,2473.06,3517.37,2468.37,1678.33,1275.41,4177.92,11610.35,10190.91,9498.06,76.35,7132.47,5341.68,1601.13,328.07
2014-11-20,3359.57,722.22,15245.23,8603.34,6656.03,1175.31,2219.29,6759.23,2455.99,3516.41,2530.06,1673.47,1275.41,4189.15,11628.04,10111.27,9507.16,75.61,7090.36,5353.39,1616.8,327.31
2014-11-21,3446.16,742.59,15666.8,8682.55,6889.83,1224.11,2233.4,6832.48,2506.16,3606.13,2597.61,1699.49,1287.95,4237.38,11777.81,10442.66,9788.18,76.87,7119.21,5360.89,1625.14,335.18
2014-11-24,3456.12,763.17,15976.66,8739.49,7048.36,1228.63,2266.49,6794.24,2513.91,3632.41,2643.6,1727.38,1289.49,4281.72,11761.29,10567.26,9806.21,77.04,7101.55,5355.97,1638.07,338.29
2014-11-25,3554.21,781.87,16222.8,8704.84,7177.35,1243.49,2275.94,6854.61,2587.97,3666.37,2657.44,1762.48,1283.7,4284.89,11970.53,10634.96,9840.26,78.73,7075.35,5403.55,1635.46,338.62
2014-11-26,3619.61,785.75,16233.54,8685.77,7093.72,1242.63,2284.61,6969.02,2671.16,3699.82,2688.22,1757.68,1280.52,4291.13,11999.82,10710.35,9836.09,79.31,7127.46,5364.76,1621.65,339.98
2014-11-27,3648.22,788.45,16357.23,8810.79,7112.26,1240.1,2287.24,6980.71,2667.65,3703.71,2668.9,1769.7,1318.82,4318.59,12043.14,10650.32,10032.22,79.73,7185.76,5404.73,1647.77,342.43
2014-11-28,3632.89,786.05,16455.87,8829.23,7094.14,1244.27,2334.06,6914.03,2683.7,3675.96,2635.75,1779.32,1377.77,4333.53,12136.96,10357.33,10073.04,79.58,7110.97,5380.76,1701.24,341.41
2014-12-01,3760.35,776.06,16489.16,8843.95,7111,1238.46,2308.51,6927.63,2703.25,3645.86,2667.66,1778.35,1376.8,4312.07,12074.27,10283.08,10054.34,78.34,6982.6,5375.08,1653.74,339.25
2014-12-02,3744.52,786.95,16473.59,8830.46,7103.2,1236.07,2329.52,6950.45,2646.99,3613.91,2639.24,1767.77,1375.93,4320.98,12115.46,10411.38,10077.29,78.37,7089.77,5360.66,1660.83,336.52
2014-12-03,3822.68,792.54,16284.92,8837.39,7107.63,1243.12,2353.16,7058.52,2703.16,3616.96,2687.97,1776.43,1386.26,4343.88,12168.75,10521.89,9921.22,78.79,7189.88,5378.07,1665.3,337.96
2014-12-04,3847.2,782.31,16195.23,8760.41,7210,1230.41,2334.51,7041.95,2674.57,3592.91,2689.72,1774.51,1407.58,4328.04,12083.66,10450.91,9890.34,76.92,7127.75,5379.77,1720.64,338.29
2014-12-05,3937.12,804,16477.71,8815.24,7420.63,1259.25,2328.68,7016.08,2736.82,3638.58,2740.19,1797.59,1424.65,4343.88,12153.78,10545.07,10048.91,78.49,7164.26,5392.36,1736.31,339.14
2014-12-08,3836.73,783.96,16325.55,8853.36,7302.67,1220.66,2334.33,6994.77,2683.79,3620.85,2685.48,1780.28,1408.64,4339.77,12070.38,10432.85,9922.05,78.6,6987.02,5391.72,1738.8,338.53
2014-12-09,3749.63,768.2,16081.02,8663.99,7280.77,1197.23,2332.41,6913.99,2602.26,3597.73,2647.97,1777.39,1371.4,4287.75,11949.68,10407.96,9635.77,77.34,6948.45,5363.59,1688.81,333.55
2014-12-10,3773.13,750.76,16033.05,8678.84,7210,1178.81,2350,6964.14,2637.68,3587.21,2604.47,1760.56,1343.04,4271.74,11915.47,10267.72,9639.95,75.51,6916.06,5370.62,1699.88,317.62
2014-12-11,3727.91,763.53,16191.29,8608.54,7279.5,1188.6,2381.41,6919.23,2586.59,3621.82,2616.43,1794.7,1364.16,4326.28,12105.25,10352.35,9660.81,75.23,6976.13,5391.13,1735.94,326.38
2014-12-12,3609.39,745.97,15788.71,8410.26,7057.92,1165.29,2338.9,6772.06,2501.18,3537.99,2552.87,1755.27,1345.93,4236.25,11794.48,9883.7,9422.95,74.06,6798.88,5376.3,1723.13,318.29
2014-12-15,3478.86,722.85,15268.33,8159,6900.36,1130.54,2282.77,6610.46,2394.2,3443.57,2504.51,1691.31,1309.56,4145.25,11544.71,9628.81,9145.43,71.46,6615.75,5307.34,1667.79,308.95
2014-12-16,3518.45,726.53,15629.21,8183.64,7102.57,1147.04,2284.66,6771.74,2422.42,3509.09,2557.86,1708.14,1354.03,4206.44,11709.09,9755.4,9285.23,71.2,6608.98,5336.7,1699.63,312.06
2014-12-17,3565.96,731.11,15760.06,8254.43,6999.23,1138.86,2278.46,6801.54,2454.79,3528.36,2583.16,1720.17,1331.36,4229.95,11868.34,9893.65,9368.2,70.74,6705.55,5339.04,1747.01,312.58
2014-12-18,3683.47,761.56,16237.12,8319.04,7241.59,1181.93,2290.2,6904.82,2487.9,3607.36,2621.92,1776.91,1358.86,4324.34,12099.01,10027.35,9623.34,71.31,6824.2,5383.4,1781.95,324.51
2014-12-19,3649.49,752.22,16113.43,8379.69,7300.06,1180.42,2324.63,6942.74,2427.03,3574.64,2634.01,1782.2,1317.76,4336.67,12102.68,9871.04,9503.57,70.62,6735.29,5420.43,1757.33,325.31
2014-12-22,3659.46,751.06,16100.89,8417.32,7340,1185.64,2371.64,7005.21,2417.26,3611.22,2651.58,1786.53,1320.27,4369.61,12282.55,10020.23,9619.33,71.48,6833.63,5416.92,1698.26,326.5
2014-12-23,3682.19,758.24,16209.91,8383.03,7351.12,1204.24,2350.61,7061.26,2426.48,3634.73,2668.16,1795.67,1338.21,4369.02,12344.22,10057.22,9602.72,71.66,6863.07,5408.13,1720.39,325.76
2014-12-24,3682.19,758.24,16209.91,8383.03,7351.12,1204.24,2350.61,7061.26,2426.48,3634.73,2668.16,1795.67,1338.21,4369.02,12344.22,10057.22,9602.72,71.66,6863.07,5408.13,1720.39,325.76
2014-12-25,3682.19,758.24,16209.91,8383.03,7351.12,1204.24,2350.61,7061.26,2426.48,3634.73,2668.16,1795.67,1338.21,4369.02,12344.22,10057.22,9602.72,71.66,6863.07,5408.13,1720.39,325.76
2014-12-26,3682.19,758.24,16209.91,8383.03,7351.12,1204.24,2350.61,7061.26,2426.48,3634.73,2668.16,1795.67,1338.21,4369.02,12344.22,10057.22,9602.72,71.66,6863.07,5408.13,1720.39,325.76
2014-12-29,3676.83,754.83,16195.59,8364.96,7407.99,1209.27,2368.91,7116.84,2416.34,3630.49,2676.76,1788.93,1322.2,4345.58,12275.21,10055.79,9583.36,71.35,6823.02,5408.13,1734.82,326.75
2014-12-30,3647.7,752.25,16123.09,8391.45,7411.32,1204.97,2353.34,7033.19,2368.75,3622.47,2663.92,1778.79,1338.41,4325.9,12223.96,9985.82,9451.32,71.2,6745,5390.55,1720.27,326.03
2014-12-31,3647.7,752.25,16123.09,8391.45,7411.32,1204.97,2353.34,7033.19,2368.75,3622.47,2663.92,1778.79,1338.41,4325.9,12223.96,9985.82,9451.32,71.2,6745,5390.55,1720.27,326.03
2015-01-01,3647.7,752.25,16123.09,8391.45,7411.32,1204.97,2353.34,7033.19,2368.75,3622.47,2663.92,1778.79,1338.41,4325.9,12223.96,9985.82,9451.32,71.2,6745,5390.55,1720.27,326.03
2015-01-02,3564.18,753.99,15723.91,8348.38,7238.18,1187.58,2310.08,6986,2362.66,3610.87,2619.18,1755.46,1350.66,4285.68,12099.74,9920.68,9423.11,72.24,6639.89,5379.71,1723.5,321.61
2015-01-05,3415.25,722.94,15330.09,8131.77,7109.73,1156.24,2292.23,6837.14,2275.69,3518.72,2552.75,1697.55,1348.73,4197.03,11930.15,9576.47,9153.45,70.4,6592.2,5373.55,1720.39,317.36
2015-01-06,3384.34,713.37,15407.24,8199.85,7056.78,1157.3,2338.11,6848.54,2249.13,3512.55,2589.26,1708.14,1347.76,4203.4,11838.38,9491.13,9207.61,70.13,6692,5381.99,1709.82,312.67
2015-01-07,3425.47,724.86,15620.08,8298.87,7123.43,1173.96,2358.46,6845.49,2231.33,3557.26,2594.37,1731.71,1387.32,4248.8,11860.11,9643.32,9293.75,70.03,6860.12,5388.5,1777.35,313.67
2015-01-08,3449.99,731.35,15960.91,8531.43,7287.93,1214.77,2412.25,7028.04,2270.8,3639.54,2639.86,1760.56,1366.19,4330.39,12040.28,9906.59,9678.68,70.56,7025,5421.02,1768.4,321.23
2015-01-09,3355.99,714.42,15860.13,8490.71,7265.86,1192.54,2431.94,6964.19,2202.92,3591.95,2614.56,1743.25,1359.82,4275.41,11930.08,9757.11,9473.19,69.06,7023.53,5409.3,1774.99,318.3
2015-01-12,3324.57,714.87,15914.55,8587.87,7372.18,1217.16,2440.03,7031.91,2133.75,3566.9,2611.07,1745.65,1384.33,4277.11,11959.45,9799.78,9594.04,69,7087.42,5452.2,1793.27,322.62
2015-01-13,3264.54,726.68,16093.73,8676.37,7652.66,1228.67,2456.13,7038.53,2085.43,3586.2,2555.49,1775.47,1412.02,4348.97,12040.28,9995.91,9726.33,71.01,6972.3,5465.55,1803.22,321.26
2015-01-14,3230.57,720.1,15879.64,8598.39,7582.82,1242.65,2449.28,7050.76,2042.54,3571.87,2436.34,1769.7,1407.19,4335.82,12078.45,9988.95,9760.97,69.02,6983.78,5476.1,1786.31,314.02
2015-01-15,3284.47,732.57,16289.03,9053.87,7774.28,1259.03,2494.71,7144.13,2060.99,3639,2500.4,1778.35,1409.99,4386.37,12287.62,10151.23,9994.66,68.93,7141.59,5492.51,1807.32,322.24
2015-01-16,3351.14,741.76,16756.6,9294.11,8033.57,1240.67,2526.75,7347.49,2164.28,3684.52,2579.92,1835.58,1374.78,4468.43,12572.91,10388.9,10363.91,68.68,7169.27,5488.52,1805.71,323.89
2015-01-19,3369.53,747.89,16737.27,9282.85,8004.09,1239.71,2534.87,7304.36,2167.23,3728.15,2576.05,1849.53,1374.78,4458.45,12627.61,10523.45,10284.7,70.13,7272.02,5479.73,1826.72,325.74
2015-01-20,3400.18,757.34,16846.46,9262.67,8004.09,1244,2513.36,7304.96,2184.02,3769.23,2646.97,1850.97,1448.97,4475.18,12682.67,10503.82,10334.78,71.33,7490.78,5510.44,1829.21,329.14
2015-01-21,3381.79,767.21,16988.6,9376.17,8204.19,1243.14,2537.36,7443.33,2154.41,3786.34,2659.68,1866.36,1452.15,4478.85,12670.19,10579.07,10228.36,72.5,7690.4,5503.29,1856.57,333.36
2015-01-22,3435.69,795.03,17602.06,9472.22,8547.52,1267.35,2564.31,7420.51,2193.88,3834.75,2734.83,1904.35,1464.5,4549.2,12914.66,10766.95,10347.21,74.32,7837.61,5514.19,1915.14,341.03
2015-01-23,3468.13,780.52,18348.52,9673.96,8515.93,1279.78,2626.29,7534.6,2204.21,3892.52,2773.1,1947.82,1443.37,4623.82,12984.78,10880.88,10699.93,73.93,7793.16,5528.37,1968.49,347.98
2015-01-26,3501.34,789.49,19002.8,9763.82,8574.9,1336,2698.67,7676.25,2206.89,3967.71,2806.38,1974.08,1483.7,4676.32,13057.83,11084.13,10833.46,73.43,8058.43,5578.65,1993.49,360.08
2015-01-27,3475.54,758.8,18259.02,9680.9,8402.18,1319.64,2635.43,7607.62,2201.36,3854.79,2807.87,1944.74,1459.87,4599.5,13106.43,10980.3,10702.43,71.72,8052.55,5539.97,1927.58,356.41
2015-01-28,3505.68,749.02,18419.95,9665.3,8494.86,1317.89,2664.06,7744.53,2240.28,3788.5,2858.97,1959.65,1456.59,4631.64,13213.47,11193.65,10793.07,69.71,8185.04,5542.61,1958.05,363.85
2015-01-29,3558.56,777.53,18482.42,9696.12,8522.24,1346.08,2673.54,7746.21,2274.21,3748.62,2829.18,1965.9,1452.92,4658.02,13230.36,11285.96,10787.56,69.9,8252.75,5555.8,1954.81,357.4
2015-01-30,3511.55,771.91,18545.43,9664.06,8440.1,1332.42,2668.31,7768.12,2271.36,3706.71,2869.19,1916.47,1450.51,4592.75,13027.51,11300.32,10687.41,69.29,8111.43,5530.01,1947.48,357.41
2015-02-02,3525.6,785.45,18644.06,9701.57,8577.01,1341.62,2682.76,7796.78,2311.75,3768.56,2833.42,1933.2,1412.98,4650.46,13286.37,11489.49,10716.62,69.48,8228.61,5473.17,1927.58,357.4
2015-02-03,3419.6,814.71,19136.88,9505.39,8694.96,1353.38,2682.86,7819.55,2211.87,3824.03,2910.32,1992.83,1375.64,4717.68,13409.57,11463.89,10841.81,72.28,8258.94,5522.28,1925.46,359.19
2015-02-04,3382.3,809.92,19065.45,9567.4,8652.84,1341.11,2724.54,7863.78,2171.84,3802.54,2864.48,2014.95,1372.94,4688.71,13344.66,11464.18,10795.74,72.44,8185.04,5554.27,1914.64,367.28
2015-02-05,3362.38,812.2,19072.07,9579.03,8729.51,1356.34,2707.71,7903.98,2148.79,3824.39,2903.18,2041.64,1368.51,4671.14,13222.28,11535.01,10695.67,72.16,8268.95,5558.14,1929.07,372.36
2015-02-06,3344.5,806.99,18956.97,9538.31,8657.05,1351.82,2693.58,7872.31,2139.2,3788.46,2883.02,2046.22,1339.08,4669.86,13200.25,11358.64,10407.8,72.63,8253.64,5568.75,1928.95,370.51
2015-02-09,3295.96,801.7,18383.61,9457.73,8374.8,1345.79,2673.56,7914.57,2096.68,3745.59,2853.84,1987.54,1290.84,4594.83,13152.31,11399.89,10161.93,71.89,8215.07,5524.15,1911.91,364.17
2015-02-10,3319.97,798.62,18778.5,9525.81,8608.6,1371.37,2669.7,7941.72,2138.46,3783.72,2868.61,2012.07,1313.03,4599.91,13214.94,11485.23,10349.38,73.14,8208.59,5543.49,1906.44,367.19
2015-02-11,3336.83,797.54,18590.18,9486.33,8503.29,1373.68,2656.39,7893.12,2149.8,3716.72,2875,2005.34,1305.89,4602.73,13193.65,11499.45,10290.29,73.2,8226.85,5539.97,1939.14,364.97
2015-02-12,3389.45,823.47,19064.38,9564.05,8745.52,1437.58,2638.08,8114.91,2182.91,3756.6,2966.93,2063.04,1320.17,4661.2,13400.75,11776.8,10541.18,72.71,8414.39,5552.57,1967.73,373.6
2015-02-13,3410.66,843.24,19223.88,9318.74,8663.37,1423.54,2624.95,8123.31,2175.9,3809.24,2874.12,2039,1306.28,4649.36,13377.78,11833.55,10545.52,74.64,8420.58,5574.55,1975.1,370.69
2015-02-16,3399.42,839,19074.04,9197.2,8597.86,1429.22,2607.3,8024.73,2183.1,3778.57,2869.36,2038.04,1316.89,4593.45,13214.2,11620.49,10374.5,74.06,8238.33,5544.72,1950.32,367.54
2015-02-17,3478.6,856.64,19072.43,9155.12,8699.18,1420.15,2608.38,8069.92,2215.93,3800.51,2865.73,2042.37,1328.28,4618.43,13249.37,11719.91,10520.48,75.58,8226.26,5546.42,1964.55,368.52
2015-02-18,3436.2,862.65,19470.55,9254.88,8865.58,1444.19,2615.52,8033.82,2198.4,3856.3,2905.56,2087.09,1333.87,4600.25,13248.56,11779.36,10418.57,76.75,8494.19,5566.93,2007.75,379.59
2015-02-19,3397.12,859.78,19518.7,9232.1,8981.43,1443.7,2594.56,8036.42,2160.68,3854.74,2873.12,2136.14,1337.25,4612.81,13253.48,11719.91,10376.26,76.07,8494.19,5595.06,2001.52,382.75
2015-02-20,3415.25,879.37,20051.96,9191.38,9124.66,1440.69,2626.45,8166.21,2159.21,3908.14,2909.19,2174.13,1294.7,4612.81,13171.62,11933.25,10458.22,78.02,8433.53,5594,2033.79,380.61
2015-02-23,3438.75,868.4,19998.26,9284.09,9044.61,1457.86,2676.19,8158.82,2179.22,3888.2,2869.86,2194.33,1292.77,4640.48,13247.98,11850.76,10541.35,78.46,8474.46,5626.06,2051.07,384.68
2015-02-24,3541.44,871.15,19857.2,9397.83,9021.45,1459.68,2691.5,8263.51,2259.09,3928.08,2913.7,2177.02,1299.91,4691.23,13347.09,12047.04,10679.06,78.47,8482.7,5607.95,2055.01,383.64
2015-02-25,3628.29,867.26,19641.32,9358.35,8842.41,1444.11,2703.32,8220.15,2307.14,3927.08,2899.67,2152.85,1283.32,4706.95,13430.93,12111.04,10626.48,77.33,8465.04,5616.15,2037.73,385.68
2015-02-26,3603.26,870.28,20017.59,9491.77,8869.79,1446.74,2756.63,8285.55,2276.06,3939.24,2930.98,2164.99,1269.91,4675.85,13461.98,12304.48,10992.05,77.62,8438.54,5607.95,2041.29,392.43
2015-02-27,3665.59,874.89,20201.26,9567.52,8973,1456.09,2783.84,8301.8,2310.92,3969.95,2969.43,2168.84,1258.23,4686.17,13605.07,12153.86,11022.01,78.14,8438.25,5610.41,2048.53,391.51
2015-03-02,3619.35,878.06,20406.94,9627.3,9036.19,1424.52,2798.31,8297.41,2285.28,3935.3,2992.85,2183.27,1259.97,4745.86,13639.65,12182.16,11042.13,77.82,8503.02,5598.57,2035.45,385.42
2015-03-03,3580.27,861.43,19941.52,9590.29,8882.43,1399.42,2787.78,8256.89,2267.94,3900.16,2914.45,2135.17,1277.34,4691.29,13560.95,12128.11,10981.36,76.34,8370.52,5576.3,1984.37,377.74
2015-03-04,3525.09,865.91,20245.83,9699.34,8863.47,1417.47,2757.6,8335.52,2256.32,3912.53,2910.82,2152.45,1260.26,4732.39,13598.02,12210.61,11076.18,76.41,8382.3,5585.68,2014.74,378.21
2015-03-05,3619.1,872.11,20456.7,9724.59,9019.34,1441.61,2743.16,8413.88,2296.35,3961.98,2974.44,2176.05,1256.5,4738.36,13726.14,12388.68,11129.68,76.46,8479.46,5590.37,2065.05,384.53
2015-03-06,3558.04,878.15,20612.26,9792.54,9021.45,1459.29,2760.57,8498.21,2239.72,3958.39,3067.87,2208.37,1259.01,4749.25,13745.88,12439.6,11112.23,76.4,8464.74,5610.18,2039.13,386.01
2015-03-09,3588.19,881.17,20523.83,9777.56,9074.11,1463.36,2756.29,8494.52,2254.75,3964.77,3102.06,2227.51,1278.3,4758.94,13790.01,12578.99,11397.09,76.83,8605.77,5609.71,2033.16,378
2015-03-10,3536.59,873.39,20349.84,9735.73,9084.64,1434.72,2727.4,8477,2182.54,3950.01,3069.75,2221.74,1263.83,4725.68,13868.34,12423.96,11384.07,76.17,8544.24,5614.22,2043.58,377.41
2015-03-11,3588.44,894.78,21342.08,9900.71,9436.39,1472.26,2763.78,8640.14,2218.88,4063.87,3151.15,2331.86,1293.64,4829.33,13939.56,12801.58,11772.42,77.74,8703.23,5607.95,2064.54,389.15
2015-03-12,3521.26,890.92,21221.43,9886.85,9264.94,1456.15,2811.89,8665.02,2188.26,4064.46,3146.52,2324.65,1265.57,4853.93,14182.93,12817.94,11730.69,77.83,9421.63,5619.08,2051.83,388.17
2015-03-13,3471.96,901.84,21480.99,10000.6,9503.8,1460.69,2863.21,8611.62,2182.54,4111.52,3133.5,2375.53,1262.19,4883.39,14220.01,12886.21,11851.71,81.2,9292.08,5604.43,2060.48,397.42
2015-03-16,3519.73,926.33,22017.66,10246.29,9713.97,1501.16,2935.22,8844.37,2197.67,4226.37,3169.56,2471.81,1267.59,5018.61,14568.73,13163.56,12106.27,83.3,9783.77,5607.95,2113.45,401.33
2015-03-17,3501.08,913.8,21713.88,10133.16,9580.89,1470.07,2880.51,8815.39,2181.07,4155.46,3090.91,2440.07,1289.88,4992.34,14429.54,12971.55,11941.02,81.25,9535.27,5619.67,2109.26,396.88
2015-03-18,3571.33,918.5,20818.66,10170.16,9307.91,1482.17,2901.6,8876.32,2259.55,4177.32,3079.64,2356.96,1299.53,4954.84,14550.68,12871.98,11890.11,80.54,9551.18,5649.55,2114.09,401.02
