"","11874.X15.1095","11874.X15.1","11874.X15.515","11874.X15.1053","11874.X15.1092","11874.X15.2","11874.X15.1083","11874.X15.489","11874.X15.85","11874.X15.910","11874.X15.376","11874.X15.909","11874.X15.920","11874.X15.1055","11874.X15.1062","11874.X15.1227","11874.X15.1231","11874.X15.1239","11874.X15.1261","11874.X15.551","11874.X15.696","11874.X15.698","11874.X15.794","11874.X15.959","11874.X15.960","11874.X15.1085","11874.X15.850","11874.X15.1245","11874.X15.1081","11874.X15.1086","11874.X15.1254","11874.X15.1255","11874.X15.1256","11874.X15.1281","11874.X15.487","11874.X15.527","11874.X15.7","11874.X15.848","11874.X15.865","11874.X15.492","11874.X15.1251","11874.X15.1091","11874.X15.1253","11874.X15.1280","11874.X15.15","11874.X15.1262","11874.X15.146","11874.X15.231","11874.X15.293","11874.X15.303","11874.X15.587","11874.X15.73","11874.X15.149","11874.X15.261","11874.X15.248","11874.X15.218","11874.X15.311","11874.X15.304","11874.X15.317","11874.X15.104","11874.X15.110","11874.X15.123","11874.X15.128","11874.X15.134","11874.X15.188","11874.X15.206","11874.X15.212","11874.X15.224","11874.X15.236","11874.X15.243","11874.X15.256","11874.X15.267","11874.X15.275","11874.X15.281","11874.X15.286","11874.X15.297","11874.X15.301","11874.X15.306","11874.X15.308","11874.X15.320","11874.X15.327","11874.X15.338","11874.X15.418","11874.X15.440","11874.X15.450","11874.X15.470","11874.X15.49","11874.X15.584","11874.X15.585","11874.X15.61","11874.X15.68","11874.X15.829","11874.X15.834","11874.X15.99","11874.X15.136","11874.X15.325","11874.X15.412","11874.X15.194","11874.X15.163","11874.X15.295","11874.X15.142","11874.X15.424","11874.X15.322","11874.X15.446","11874.X15.80","11874.X15.181","11874.X15.144","11874.X15.448","11874.X15.55","11874.X15.42"
"525215",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,548,107,5,7,97,0,0,4,36,130,0,203,0,0,7,85,43,142,34,314,714,133,58,12,25,0,31,165,77,6,145,0,22,85,64,87,1,548,21,0,105,48,80,3,6,1,64,46,382,21,0,0,98,38,4,19,8,232,78,11,0,43,63,90
"293511",0,0,0,10,5,0,10,0,0,1,0,0,4,0,1,1,1,0,1,0,0,1,0,0,0,0,9,0,4,102,2,0,0,0,0,0,0,56,2,1,0,0,1,0,0,0,10,246,0,704,1,0,0,22,0,42,0,1,1,1,25,534,0,400,82,737,354,62,0,54,0,14,26,1,0,1,9,29,0,4,0,171,104,6,12,1,1,0,0,8,25,74,3,6,18,12,7,27,4,6,2280,2,2,12,0,4,0,9,5,5
"4324040",0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,2,0,1,1,0,0,6,7,0,0,1,0,0,0,9,2,0,1,16,2,4,0,0,0,3,0,5,0,2,0,2,20,2,9,2,0,20,0,0,1,1,1,7,4,5,3,7,4,0,0,0,6,0,2,81,0,1,4,7,0,0,0,1
"4451899",76,33,61,16,9,1,26,0,18,42,5,59,19,0,33,115,7,162,11,40,42,7,169,57,73,113,3,45,31,25,114,188,16,0,3,87,16,1,61,22,12,16,4,1,3,3,0,8,0,208,3,0,0,0,0,0,0,9,23,0,3,0,18,0,0,0,69,8,0,0,0,0,0,0,14,1,0,9,2,20,4,2,0,36,7,0,22,0,0,64,0,0,0,13,0,4,68,0,0,0,0,5,0,3,2,0,0,0,0,5
"176115",1,11,1,33,51,14,80,8,4,5,51,3,10,0,5,1,3,8,3,0,0,1,3,1,7,7,0,1,1,0,2,0,1,41,9,3,5,2,3,0,1,6,2,58,1,11,3,10,0,12,0,9,2,2,0,9,17,5,48,3,0,1,0,1,2,6,24,2,3,0,0,0,5,4,0,6,3,0,2,0,21,1,7,19,1,0,3,2,1,39,0,0,0,2,27,0,3,7,4,0,4,2,0,5,7,1,0,2,2,0
"195556",1,1,1,0,7,4,2,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,3,0,2,0,2,0,0,3,0,0,2,1,1,0,1,1,0,2,0,0,0,5,3,8,4,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,5,1,2,0,0,3,0,1,4,1,0,0,1,0,10,4,0,0,1,1,0,1,3,0,0,3,0,0,1,4,0,1,0,0,0
"4347159",32,192,1,0,0,1,0,0,366,104,111,57,113,2,0,2,5,0,0,154,6,2,16,15,25,1221,4,113,0,0,5,45,49,92,28,13,392,0,347,0,0,2,0,79,2,5,3,1,142,278,0,0,7454,0,2,2,1209,38,0,9364,2,2,0,0,0,0,0,1,0,3059,1,0,0,1,0,8,13,0,2,4,0,0,24973,2,1,1926,0,0,1,1,0,0,2210,0,1,0,1,0,0,6,0,0,0,0,0,2,0,0,1,1
"4238179",0,1,1,0,0,5,5,1,1,2,6,0,3,0,17,0,21,10,0,0,1,4,0,12,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,8,5,2,2,0,0,0,1,1,1,0,0,0,1,0,12,0,0,2,0,0,0,0,1,0,0,0,0,1,16,6,6,0,9,0,0,0,0,2,0,0,4,0,0,0,0,1,10,14,5,1,4,1,0,3,0,0,0,0,2,0,0,0,0,0,2,0,2
"2814830",6,1,2,1,8,4,4,1,0,3,6,0,2,2,3,4,3,10,4,0,2,2,0,17,29,0,0,1,5,8,37,28,4,2,3,0,0,3,5,0,3,0,2,3,0,8,0,0,1,4,1,0,1,2,2,6,7,3,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,6,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,4,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0
"578207",0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,0,1,486,0,0,365,222,47,1,0,0,0,380,1,0,594,34,0,241,8,28,0,431,259,181,1256,0,0,36,0,201,0,1392,696,0,163,65,0,8,0,320,2,1,0,1,1,4,44,6,0,0,1460,0,95,0,599,0,101,0,240,0,153
"185420",96,331,242,343,174,160,370,269,5,16,10,8,25,46,40,24,14,179,136,36,133,149,29,200,209,16,55,133,57,27,57,6,1,6,5,116,0,45,21,26,4,45,0,4,7,1,0,0,0,186,0,22,0,35,0,2,0,8,1,219,0,0,2,0,0,105,0,0,0,8,11,0,0,15,0,1,1,0,0,3,29,14,1186,0,2,0,0,4,0,173,26,1,131,6,0,0,63,17,0,222,18,57,2,0,1,1,0,0,0,3
"173876",1343,221,651,239,210,96,301,110,11,30,0,5,25,6,2021,49,40,2709,14,36,166,829,54,951,1569,136,2,483,0,0,0,0,0,1,0,609,0,0,1610,0,13,1,68,0,0,29,0,15,0,0,283,3,0,0,1,8,0,16,0,0,8,1,2,23,1,9,0,362,66,1,187,20,6,76,0,0,364,0,108,10,41,36,1,87,95,0,10,189,15,17,366,0,0,121,10,27,4,0,20,16,0,0,0,6,122,0,0,1,0,33
"310979",3,2,0,0,0,0,0,0,1,1,1,1,3,1,0,2,2,1,3,5,2,0,7,5,3,10,0,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,4,8,2,0,0,3,1,0,1,0,2,1,3,0,3,0,0,0,1,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,2,0,4,0,0,2,0,0,1,0,0,2,0,0
"168289",0,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,1,3,17,0,0,0,0,4,6,0,0,32,5,0,57,120,9,2,0,46,1,1,76,10,9,4,0,14,84,0,0,3,0,11,44,1,1,4,0,25,8,36,5,155,13,10,0,11,133,48,35,1,0,0,11,9,0,1,6,47,5,2,33,11,9,4,9,0,8,5,18
"4476186",0,0,0,13,15,0,182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,13,0,2,1,0,0,174,33,30,0,201,0,0,685,27,789,223,74,2,0,58,12,2,71,100,0,73,14,159,1,10,0,52,123,1,536,85,123,6,156,131,125,0,153,94,0,42,325,23,1537,296,0,12,58,233,101,4,355,14,37,342,7,35,3,24,186,0,114,112,116
"4428676",7,16,1,3,16,0,9,0,2,8,0,2,2,2,28,2,0,29,10,9,5,2,2,2,5,0,0,3,1,3,0,0,0,0,3,18,0,4,1,0,0,0,0,0,0,0,2,0,0,11,7,0,0,3,10,8,0,3,4,0,5,25,0,11,0,3,11,11,0,0,0,0,2,16,0,20,3,0,6,0,14,1,0,1,3,0,30,0,0,10,3,0,0,4,10,5,0,2,3,9,2,7,1,7,2,1,1,1,0,4
"4393466",1,1,9,6,3,8,9,0,1,2,26,3,0,5,10,5,33,37,4,0,4,4,1,33,6,2,0,0,3,0,16,1,1,0,0,0,0,1,1,0,9,1,74,12,3,0,0,0,0,62,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,9,1,1,3,2,0,2,0,2,7,6,2,0,0,2,0,13,0,0,0,0,0,0,1,0,0,0,1,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"306160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,289,0,0,3,0,0,14,13,2,0,0,0,0,5,29,170,8,0,111,5,2,3,4,21,4,97,275,0,219,163,39,15,0,345,238,0,9,4,0,3,26,2,0,4,2,82,77,1,143,2,0,0,80,27,0,291,16,63,1,0,0,0,7
"849535",0,0,11,0,0,2,1,0,0,1,0,4,1,150,0,1,1,0,6,2,23,2,0,0,14,5,0,0,3,0,1,0,0,0,2,0,3,0,1,2,0,1,0,1,1,13,425,27,130,0,11,882,0,5,58,428,0,186,5,2,26,575,0,151,267,693,447,562,559,53,0,16,355,48,172,2,253,3,1,177,141,131,1,134,8,7,154,109,146,176,20,417,10,83,1689,0,118,167,3,19,1381,68,345,48,1,85,122,228,65,249
"4325096",22,26,2,0,0,27,8,0,47,60,4,32,56,1,11,22,0,9,23,3,36,0,3,6,4,31,5,29,32,28,37,7,1,2,9,15,10,39,13,4,1,22,0,4,18,2,8,2,0,1,0,2,1,8,1,2,1,0,5,0,4,3,1,1,1,0,8,0,4,0,0,0,0,5,1,90,0,7,5,0,19,3,0,6,0,0,10,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,8,1,0,4,0
"798581",3,53,234,6,14,1304,59,94,226,0,164,0,0,53,2,0,384,0,100,69,9,1,0,1,13,191,18,627,31,46,169,694,1381,1677,0,1,62,22,57,11,116,0,427,100,26,588,79,2,2,83,75,0,0,3,0,1,0,163,1977,1,4,330,8,3,0,0,0,5,0,0,0,231,4,153,110,2953,0,0,0,5,0,0,0,500,239,0,2,45,127,88,4,33,82,0,56,18,898,0,40,1,0,20,0,63,0,19,0,16,0,9
"4416570",31,257,15,25,35,181,96,16,84,313,271,206,297,23,15,243,43,146,39,45,5,4,147,259,136,215,24,102,113,117,327,885,233,77,19,29,52,21,135,20,1036,0,126,224,8,64,5,70,5,107,4,13,0,2,0,16,17,121,297,0,4,0,47,9,0,2,17,15,0,0,0,0,2,1,0,46,4,14,6,4,2,2,0,8,12,0,4,30,11,115,0,1,20,52,15,57,24,9,0,1,0,1,7,0,23,0,0,9,0,2
"4369901",1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,2,119,78,0,1,4,1,1,1,301,1878,1,3,652,0,2118,1090,0,2043,81,1,528,1695,1072,0,61,135,753,2498,0,7819,168,0,59,0,5,1,2,146,1,0,577,911,781,0,3623,781,1,2235,951,0,1,1,680,0,296,448,2,561,647,0,4,525,1544,618
"2654263",1,0,10,0,0,0,0,0,0,0,0,4,0,9,0,1,0,0,0,0,1,1,3,1,3,0,1,0,15,8,4,5,24,8,4,6,28,10,0,0,0,10,7,0,0,1,7,0,0,44,2,22,0,75,0,33,0,1,0,0,54,3,1,1,0,9,0,0,0,1,0,1,23,0,0,19,2,3,3,1,5,26,1,15,8,0,3,2,0,1,8,1,11,8,1,4,1,0,1,3,32,2,1,0,0,5,3,8,3,1
"181422",0,1,3,1,0,0,2,1,0,0,3,2,1,0,0,1,0,0,1,1,4,1,1,0,2,2,2,1,0,1,5,4,2,4,0,1,1,1,1,0,0,0,1,10,0,1,2,2,0,0,1,2,0,0,0,1,2,5,1,4,0,0,0,0,0,1,2,3,7,0,1,0,0,4,0,25,4,0,0,1,9,0,4,138,0,0,0,0,1,3,0,0,0,3,0,0,0,0,6,0,2,0,0,1,0,0,0,0,1,0
"4341684",0,0,112,0,1,0,0,0,0,0,0,0,1,17,0,0,36,0,537,0,16,0,0,1,0,1,0,0,4,1,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,64,0,1,1,331,21,0,1,7,0,27,171,1786,121,4,3,16,40,15,0,137,3,4,15,1,159,3,0,45,0,92,3,0,1316,10,0,3,64,19,188,1,6,1,5,25,4,56,10,54,0,0,14,1,99,13,23,0,1,7,0
"4364405",51,70,305,2,2,0,12,0,30,33,1,3,13,1,15,51,67,189,177,65,116,79,118,13,40,93,0,22,4,16,88,19,13,1,0,42,0,8,16,0,0,1,0,1,0,3,9,68,1,2,131,0,0,6,247,71,0,39,66,0,36,247,45,43,20,421,279,162,103,31,222,153,238,732,67,465,66,1,168,158,532,20,3,1966,85,1,9,571,263,95,34,248,14,164,2,291,75,1,120,140,12,474,6,48,29,33,0,28,6,25
"834829",1,1,9,770,207,0,1198,109,0,0,6,0,0,0,19,9,96,2,12,0,0,32,39,0,14,0,9,2495,0,151,1,1,1,3,0,232,1,387,0,0,87,38,1243,7,6,2,0,0,0,2,0,0,0,1,0,0,0,19,0,0,0,0,2,0,0,42,1,0,15,4,0,0,0,0,1,17,3,0,0,0,0,0,0,0,0,8,0,0,1,0,2,0,1,0,0,3,1,0,0,0,0,16,0,0,0,0,16,0,0,0
"253471",1,0,260,0,0,0,0,0,176,70,0,37,51,59,10,153,107,162,466,240,7,30,176,22,96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,13,0,0,10,0,0,0,52,61,0,1,4,0,25,80,159,37,3,6,73,239,2,0,29,3,34,134,27,211,14,0,78,2,13,2,0,73,28,0,13,35,29,0,91,33,3,25,2,0,48,0,74,0,11,4,0,85,51,0,0,11,0,3
"177037",52,81,154,21,34,38,94,23,23,77,30,103,48,11,26,28,79,62,14,27,12,6,21,30,21,54,11,55,8,8,45,64,30,18,5,27,6,4,50,8,430,7,182,26,1,132,8,12,0,10,6,24,1,1,15,63,0,33,57,0,10,335,82,14,9,65,247,163,14,1,0,26,65,177,5,851,39,0,23,4,34,5,0,51,14,0,0,106,11,66,139,16,34,8,30,2,88,51,25,11,26,12,1,19,17,24,0,4,12,13
"177032",35,12,3,1,2,0,3,0,7,20,1,13,11,3,23,9,174,52,24,9,0,22,1,77,42,19,0,26,1,1,5,12,21,0,0,3,1,1,33,0,10,0,33,0,0,73,7,0,0,33,57,1,0,1,6,48,0,9,76,0,2,20,52,17,2,1,0,38,16,0,4,11,9,124,3,102,15,0,8,4,17,8,0,299,2,0,2,3,4,105,12,36,1,25,54,4,61,1,17,0,6,2,2,16,12,1,0,9,4,10
"192720",1,11,1,0,1,38,11,0,0,0,0,1,0,6,0,1,8,0,18,0,0,0,1,0,1,9,0,22,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,9,43,0,22,7,22,0,0,0,7,17,0,0,39,0,2,30,1,4,1,0,24,47,11,0,13,9,16,40,8,0,2,0,0,10,1,0,0,0,4,0,3,61,18,38,2,9,0,0,0,1,0,3,1,10,22,6,2,48,2,3,8,3,3,0
"1696853",3,3,0,1,0,0,0,0,0,0,1,0,3,0,1,1,4,0,1,0,1,0,1,0,1,0,0,0,1,1,4,10,23,5,4,11,0,1,5,2,0,0,0,4,0,1,8,1,1,0,1,5,0,10,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,21,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"181204",10,9,0,34,63,6,48,3,1,6,40,1,3,0,3,0,1,8,12,3,1,0,2,0,0,5,1,0,0,0,2,0,0,20,3,4,4,0,2,2,0,6,0,28,0,20,0,6,1,8,2,2,0,1,0,8,13,5,46,5,0,1,0,5,2,4,6,5,0,0,0,0,0,4,1,7,0,0,1,3,7,1,2,6,2,0,0,1,1,24,0,0,0,3,10,0,6,3,1,1,2,1,0,2,2,0,0,0,0,1
"841635",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,51,0,12,4,24,1,0,1,105,0,7,34,0,205,0,21,0,2,99,0,175,0,460,1,0,0,41,6,0,0,45,68,0,58,67,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,60,0,218,1,1,0,1,0,8,93,0,0,0,19,3,0,0,60,0,49,80,0,0,0,0,35,13,0,1,0
"176104",0,1,0,0,0,0,1,0,2,0,0,0,3,2,1,2,6,0,3,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,5,0,0,12,14,3,0,6,20,0,4,16,11,1,2,9,13,10,0,0,3,16,24,70,2,46,2,0,6,0,8,11,0,9,2,0,1,3,7,8,0,16,0,10,0,5,0,8,5,2,0,5,2,1,2,23,0,2,2,0
"181756",1,5,0,0,6,10,4,0,2,2,4,0,0,1,1,0,0,5,0,0,0,0,0,1,6,7,0,2,0,2,8,2,1,0,6,1,3,1,3,0,0,3,0,3,1,7,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,7,0,1,4,2,0,0,0,0,0,0,1,0
"514257",60,41,0,0,0,0,0,0,5,5,0,3,3,0,0,10,53,1,34,0,0,0,6,103,36,0,29,5,0,0,0,0,0,2,0,7,0,0,62,0,0,109,0,1,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,4,0,2,1,8,5,0,0,0,1,1,0,2,0,0,0,0,0,0,4,0,0,18,0,1,0,5,40,0,0,0,2,2,0,0,2,4,0,0,2,0,21,2,0,0,1,1,0
"173863",4,9,3,15,26,27,5,0,28,17,26,8,18,4,15,28,1,29,4,12,0,5,35,13,7,4,2,8,0,5,15,6,12,49,1,3,2,0,9,0,1,5,4,17,0,26,2,1,1,1,6,7,0,2,2,14,3,32,69,0,3,14,0,0,0,1,8,4,0,0,2,3,2,23,5,70,4,2,3,2,6,1,2,19,0,0,2,0,3,14,11,2,0,6,3,1,2,1,4,10,7,4,0,10,3,2,0,0,0,1
"2688035",0,3,0,2,2,7,8,3,0,10,0,5,8,0,0,9,0,1,0,0,3,1,0,0,0,0,6,0,6,6,6,0,0,0,1,14,1,3,0,4,0,12,0,0,0,0,1,0,0,8,0,0,0,5,0,2,0,0,2,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3,5,2,0,0,5,0,2,0,0,1,0,1,0,0,10,6,0,0,0,3,0,0,3,0,3,17,10,2,0,0,2,0,2,2,3
"295554",0,0,0,0,0,0,0,0,1,1,1,8,3,13,0,0,0,0,0,0,0,0,0,0,0,3,6,4,9,0,0,0,0,1,7,0,14,0,0,13,0,4,0,1,9,0,2,1,1,0,0,6,0,1,1,17,0,11,4,3,0,2,0,0,4,8,0,3,1,2,0,0,1,2,0,18,0,1,0,2,5,4,0,2,6,0,10,4,0,5,3,5,3,11,5,3,1,0,2,10,1,6,2,3,0,4,4,1,5,1
"197233",0,0,3,0,0,0,0,0,1,9,6,3,14,3,4,0,9,20,1,1,1,8,4,9,3,6,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,1,1,5,0,1,6,0,0,3,1,1,0,60,0,0,9,4,21,7,0,21,9,1,3,2,3,5,11,18,4,20,4,0,5,1,4,1,0,12,0,0,0,8,5,1,1,0,6,1,2,2,30,0,14,2,1,1,4,1,3,3,0,0,0,1
"4419459",13,0,0,291,220,98,347,31,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,16,2,36,26,0,0,0,1,110,36,124,48,6,72,1,0,1,9,18,1,0,0,0,0,3,0,0,0,0,38,0,2,0,0,0,5,0,0,0,1,0,103,0,0,0,1,1,95,0,0,0,2,1,1,34,2,0,0,0,0,0,0,0,1,1,7,0,0,19,8,0,0,10,0,0,3,0,0,0,0,0,3,3,4
"4300690",0,0,1,3,4,0,15,0,42,1,0,0,0,0,5,0,0,35,4,13,35,8,0,1,28,42,0,0,5,8,7,0,0,0,16,0,3,5,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,0,11,0,0,0,0,0,0,4,200,3,0,6,24,6,0,0,4,8,29,15,1,883,0,0,4,7,8,0,134,20,1,0,0,14,102,0,0,0,3,8,0,0,9,0,5,38,0,3,0,0,0,0,0,10,0,0
"4446058",2,1,2,3,0,0,1,0,0,1,4,0,0,4,2,1,3,1,4,1,0,2,2,1,7,1,2,0,2,1,3,2,0,5,1,1,2,1,1,0,27,0,0,1,0,6,0,1,1,1,1,4,1,2,1,4,1,2,3,2,4,4,1,2,2,2,1,1,0,10,2,3,0,3,0,7,0,0,1,0,3,1,3,7,2,2,2,2,3,3,1,1,3,5,2,0,2,1,1,0,3,2,1,2,1,0,1,1,1,1
"4439487",0,0,35,0,0,0,0,0,5,0,0,0,2,0,0,25,1,2,7,30,11,5,77,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,9,3,0,1,1,0,0,32,13,24,1,0,41,36,2,0,0,35,1,9,0,5,1,0,8,2,4,0,1,166,8,0,0,0,20,0,0,0,0,5,0,2,13,0,9,0,0,9,0,0,1,0,0,2,0,1
"4339144",25,11,7,65,25,11,13,91,12,7,3,5,13,0,10,20,0,40,11,19,8,33,29,29,35,4,68,19,18,14,112,14,3,3,52,35,8,51,6,15,0,26,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186104",0,13,7,0,0,0,0,0,170,8,51,4,16,21,11,4,0,3,9,76,1,1,6,0,0,18,102,0,0,0,0,0,0,8,0,0,0,0,0,11,2,7,0,26,0,5,82,0,0,135,22,0,0,25,3,1628,1,0,796,0,0,0,0,9,14,60,0,0,0,0,1,0,92,8,24,0,9,0,0,41,272,26,1,4,7,0,2,155,3,373,129,6,2,49,18,0,1,2,7,0,59,0,14,0,23,84,0,1,12,0
"4455005",0,0,5,0,0,0,0,0,2,2,0,1,0,1,2,2,8,12,5,4,0,0,4,17,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,0,0,0,0,0,6,27,4,2,0,2,7,0,0,1,7,4,1,0,52,1,0,7,0,4,0,0,6,3,0,0,0,12,0,1,22,0,2,0,1,14,0,2,0,0,0,0,4,2,0,0,2,0,0
"4453609",88,582,104,222,162,807,566,537,549,480,0,628,312,7,186,242,9,1123,27,428,67,169,361,549,715,81,1,339,216,497,104,182,8,0,60,44,115,118,32,0,3,0,4,1,0,4,0,0,0,0,0,3,5,3,0,0,0,8,0,38,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,20,0,0,5,0,0,9,33,0,0,0,0,0,0,3,0,0,0,0,2,0,11,0,0,0,3,5,1,0,1,5,0,0,0,0
"359872",0,0,19,89,2,5,14,0,5,2,0,1,0,6,0,5,30,4,36,4,23,4,15,3,6,12,13,0,0,0,0,0,0,0,1,0,0,0,0,9,1,35,1,1,4,0,0,6,0,0,16,1,23,8,0,2,3,141,0,42,2,8,195,0,0,0,1,1,0,0,12,0,0,299,7,162,2,0,1,3,1,3,127,14,11,0,3,18,1,61,12,59,83,1,0,32,28,28,12,47,5,3,15,0,5,36,0,0,0,1
"4094259",3,2,0,2,0,0,1,0,0,12,4,8,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1,1,3,3,6,2,1,12,0,0,1,0,1,0,1,9,0,0,0,2,2,1,0,0,4,9,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,8,5,2,0,0,1,1,0,6,0,0,2,0,0,1,0,2,0,0,0,4
"2740950",530,553,0,119,45,0,78,1,6,11,118,2,13,0,0,8,227,0,572,0,0,1,8,0,3,0,63,225,0,0,0,1,0,25,0,87,0,0,348,1,0,2,0,77,0,72,934,0,0,1,8,1,0,0,13,0,0,0,0,0,35,0,19,25,3,15,76,8,862,1,0,0,6,53,0,1579,42,0,5,0,1,36,0,0,0,0,1,0,10,0,0,8,0,179,0,0,0,0,8,4,0,0,2,0,0,106,0,0,0,0
"12574",1,1,4,0,2,2,1,0,0,1,4,1,1,0,0,3,17,0,2,0,0,1,0,0,0,4,0,2,0,0,0,12,7,4,0,6,0,0,0,0,4,0,4,3,0,6,0,2,0,8,0,0,0,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,2,0,33,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"19080",4,0,0,0,0,0,0,0,263,186,1,27,80,1,10,180,4,88,34,303,0,0,300,33,67,9,0,15,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,85,0,0,0,16,2,0,3,2,0,75,89,40,28,11,0,115,15,0,0,120,93,46,79,18,618,89,0,231,9,15,5,0,741,28,0,0,195,16,0,5,41,3,55,0,6,43,0,17,0,0,41,4,248,6,20,0,39,0,2
"571642",0,5,1,0,0,0,0,0,7,2,0,2,4,0,0,5,0,4,0,8,0,0,10,4,1,5,0,0,0,1,2,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,1,0,2,8,0,1,11,4,0,0,1,3,8,0,0,1,4,1,3,0,39,0,0,3,1,4,1,0,27,0,0,0,3,4,0,0,12,0,1,0,0,1,0,7,1,2,7,0,0,0,7,0,0,0,0
"4453773",1,0,76,60,6,10,82,5,126,59,0,42,63,30,22,91,1,151,97,82,30,20,140,131,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,41,0,0,173,0,0,0,6,33,0,18,0,0,22,427,688,160,33,44,157,198,59,6,80,3,57,215,10,0,39,0,119,8,0,66,0,357,38,0,0,413,86,0,226,0,116,228,18,0,2,14,0,0,26,126,8,15,2,125,0,35,0,34
"191718",11,3,13,5,6,62,19,11,105,129,427,43,102,2,3,112,3,17,3,22,16,0,34,8,12,185,65,7,15,93,15,155,202,358,23,54,3,37,12,66,488,22,133,460,6,55,0,41,1,252,6,0,0,3,3,9,0,27,3,0,11,30,7,13,0,2,5,17,2,0,2,0,6,0,6,19,9,0,8,3,16,5,0,0,16,0,4,16,8,32,6,0,54,27,14,4,214,2,3,43,7,5,0,3,97,1,0,0,9,1
