"10317.000069681.48064",8932,202,6683,4483,332,80,712,5,770,82,648,2921,55,276,5,0,13,0,213,361,3487,550,0,3,1,1,121,1,9,9,115,0,86,0,9,1,2,0,2,1
"10317.000058971.54458",6486,750,6866,4310,1684,30388,232,486,42,0,684,78,6,388,110,2,64,1664,42,24,482,212,2570,2,4,8,200,2,8,80,0,60,26,0,0,0,62,0,0,0
"10317.000085157.66115",107652,7592,228512,53711,89130,3673,6460,19660,1569,2957,13488,3111,103,2954,170,17,7831,4585,1080,28345,9251,4206,141,25,64,52,4345,9,5062,1989,302,0,1282,124,57,63,102,23,0,77
"10317.000110041.79378",4899,128,21070,25073,5615,117,480,321,296,0,701,426,14,887,1,1,247,727,83,96,753,739,1991,2,1,16,26,0,25,848,24,0,644,3,0,1,453,0,0,3
"10317.000033568.48015",8,658,6,146,20,7,774,0,0,0,593,0,0,0,2,19,1553,1,10,0,3,0,0,1026,0,3152,1,3,0,0,65,1,1,340,159,0,0,0,1602,1
"10317.000071600.50458",27117,49,1733,8811,878,311,97,22203,344,590,732,2353,75,13,24,62,56,2,79,137,145,69,0,11,68,0,69,9,14,17,5,2,185,19,0,0,0,1,4,12
"10317.000033063.48001",491,2747,1712,588,212,89,1496,54,348,2,40,154,3,10,0,0,23,29,47,22,73,46,0,0,0,2,27,0,0,163,1,4,48,0,1,0,13,0,0,8
"10317.000097663.54640",4172,1,4334,2856,479,21,141,0,49,0,294,84,0,55,0,1,3,0,28,37,806,176,0,0,0,0,4,0,3,101,0,0,46,0,0,0,0,0,0,0
"10317.000068175.48078",10383,94,3135,3459,124,1,346,0,173,174,1393,229,98,453,2,4,1,3024,68,21,1101,513,0,2,13,0,128,1,1,11,2,0,9,3,0,1,0,0,1,0
"10317.000084351.48093",16207,39,1279,3463,70,4419,164,8,138,0,777,1,97,1,8,2,5,0,54,2,137,2,492,1,3,1,63,2,2,198,1351,0,4,5,1,0,0,1,10,2
"10317.000105372.67598",1172,5274,1304,662,390,27706,8,1,61,1,141,140,1,6,1,12,9,1,9,9,363,93,0,2,1,16,21,1,0,577,0,1,26,1,0,0,102,57,23,0
"10317.000109771.71225",19076,21,2150,4467,414,1042,509,10681,70,1,612,6,1,128,3,1,59,2,57,3,1178,156,0,0,0,1,427,0,22,65,1,5,3,3,0,0,0,0,0,0
"10317.000084322.48093",9090,7,1898,2049,350,39,97,54,132,0,307,15,8,226,4,9,13,405,53,10,336,144,139,0,1,0,23,2,2,17,3,0,10,2,0,1,0,0,4,1
"10317.000041739.48014",2568,1756,1351,1364,67,9905,52,0,35,28,56,81,2,13,0,10,108,0,4,5,76,0,0,0,0,860,49,7,1,117,0,0,142,0,0,0,0,0,0,6
"10317.000012525.48068",7,311,13,169,59,149,641,57,86,0,94,29,1096,108,919,2347,4927,61,4,0,3,0,0,1580,2114,1319,0,431,1717,29,100,4954,0,609,142,174,0,0,350,0
